,nconst,primaryName
846,nm0001028,Maxwell Caulfield
847,nm0001029,Jim Caviezel
848,nm0001031,Claude Chabrol
849,nm0001033,Lon Chaney Jr.
850,nm0001035,Ben Chaplin
851,nm0001036,Geraldine Chaplin
852,nm0001037,Graham Chapman
853,nm0001040,Joan Chen
854,nm0001041,Maggie Cheung
855,nm0001043,Anna Chlumsky
856,nm0001044,Rae Dawn Chong
857,nm0001045,Tommy Chong
858,nm0001046,Julie Christie
859,nm0001047,Michael Cimino
860,nm0001049,Jill Clayburgh
861,nm0001050,Montgomery Clift
862,nm0001051,Bill Clinton
863,nm0001053,Ethan Coen
864,nm0001054,Joel Coen
865,nm0001055,Claudette Colbert
866,nm0001056,Dabney Coleman
867,nm0001057,Toni Collette
868,nm0001058,Joan Collins
869,nm0001060,Chris Columbus
870,nm0001062,Jeffrey Combs
871,nm0001063,Jeff Conaway
872,nm0001064,Jason Connery
873,nm0001065,Harry Connick Jr.
874,nm0001066,Robert Conrad
875,nm0001067,Jackie Coogan
876,nm0001068,Sofia Coppola
877,nm0001069,Bud Cort
878,nm0001070,Bill Cosby
879,nm0001072,Joseph Cotten
880,nm0001073,Courteney Cox
881,nm0001074,Ronny Cox
882,nm0001075,Peter Coyote
883,nm0001076,Joan Crawford
884,nm0001077,Richard Crenna
885,nm0001078,Bing Crosby
886,nm0001079,Scatman Crothers
887,nm0001080,Lindsay Crouse
888,nm0001081,Cameron Crowe
889,nm0001082,Billy Crudup
890,nm0001083,Jon Cryer
891,nm0001084,Ice Cube
892,nm0001085,Kieran Culkin
893,nm0001086,Alan Cumming
894,nm0001087,Lee Curreri
895,nm0001088,Peter Cushing
896,nm0001089,Henry Czerny
897,nm0001090,Joe D'Amato
898,nm0001091,Patti D'Arbanville
899,nm0001093,John Dahl
900,nm0001095,Béatrice Dalle
901,nm0001096,Timothy Dalton
902,nm0001097,Charles Dance
903,nm0001098,Rodney Dangerfield
904,nm0001099,Jeff Daniels
905,nm0001100,Blythe Danner
906,nm0001101,Ted Danson
907,nm0001102,Joe Dante
908,nm0001104,Frank Darabont
909,nm0001105,Linda Darnell
910,nm0001108,Robert Davi
911,nm0001110,Embeth Davidtz
912,nm0001111,Jeremy Davies
913,nm0001112,Andrew Davis
914,nm0001113,Brad Davis
915,nm0001114,Judy Davis
916,nm0001115,Ossie Davis
917,nm0001117,Bruce Davison
918,nm0001119,Yvonne De Carlo
919,nm0001120,Vittorio De Sica
920,nm0001121,Brandon De Wilde
921,nm0001122,Ellen DeGeneres
922,nm0001123,Dom DeLuise
923,nm0001124,Cecil B. DeMille
924,nm0001125,Benicio Del Toro
925,nm0001128,Alain Delon
926,nm0001129,Jonathan Demme
927,nm0001130,Ted Demme
928,nm0001131,Patrick Dempsey
929,nm0001132,Judi Dench
930,nm0001133,Brian Dennehy
931,nm0001134,Bob Denver
932,nm0001135,John Derek
933,nm0001136,Bruce Dern
934,nm0001137,William Devane
935,nm0001139,Tom DiCillo
936,nm0001141,Angie Dickinson
937,nm0001142,Uschi Digard
938,nm0001145,Divine
939,nm0001146,Donna Dixon
940,nm0001147,Shannen Doherty
941,nm0001148,Troy Donahue
942,nm0001149,Richard Donner
943,nm0001150,James Doohan
944,nm0001151,Stephen Dorff
945,nm0001152,Illeana Douglas
946,nm0001154,Michael Dudikoff
947,nm0001157,Patty Duke
948,nm0001158,Keir Dullea
949,nm0001159,Faye Dunaway
950,nm0001160,Adrian Dunbar
951,nm0001162,Griffin Dunne
952,nm0001163,Roy Dupuis
953,nm0001164,Charles Durning
954,nm0001165,Charles S. Dutton
955,nm0001166,James Duval
956,nm0001167,Shelley Duvall
957,nm0001168,Bob Dylan
958,nm0001169,George Dzundza
959,nm0001171,Buddy Ebsen
960,nm0001173,Aaron Eckhart
961,nm0001174,Barbara Eden
962,nm0001175,Blake Edwards
963,nm0001177,Chris Eigeman
964,nm0001178,Sergei M. Eisenstein
965,nm0001179,Anita Ekberg
966,nm0001180,Britt Ekland
967,nm0001181,Jack Elam
968,nm0001184,Jenna Elfman
969,nm0001185,Hector Elizondo
970,nm0001186,Denholm Elliott
971,nm0001187,Noah Emmerich
972,nm0001188,Nora Ephron
973,nm0001191,Adam Sandler
974,nm0001193,Shelley Fabares
975,nm0001194,Jeff Fahey
976,nm0001195,Douglas Fairbanks Jr.
977,nm0001196,Douglas Fairbanks
978,nm0001199,Dennis Farina
979,nm0001200,Gary Farmer
980,nm0001201,Mia Farrow
981,nm0001202,Rainer Werner Fassbinder
982,nm0001206,Abel Ferrara
983,nm0001207,José Ferrer
984,nm0001208,Miguel Ferrer
985,nm0001210,Chelsea Field
986,nm0001211,W.C. Fields
987,nm0001212,Joseph Fiennes
988,nm0001213,Harvey Fierstein
989,nm0001214,Mike Figgis
990,nm0001215,Albert Finney
991,nm0001217,Fionnula Flanagan
992,nm0001218,Sean Patrick Flanery
993,nm0001219,Gary Fleder
994,nm0001221,Louise Fletcher
995,nm0001222,Calista Flockhart
996,nm0001223,Lara Flynn Boyle
997,nm0001224,Errol Flynn
998,nm0001225,Nina Foch
999,nm0001226,James Foley
1000,nm0001228,Peter Fonda
1001,nm0001229,Glenn Ford
1002,nm0001232,Milos Forman
1003,nm0001233,Robert Forster
1004,nm0001234,John Forsythe
1005,nm0001235,William Forsythe
1006,nm0001236,Meg Foster
1007,nm0001238,Jesús Franco
1008,nm0001239,John Frankenheimer
1009,nm0001241,Stephen Frears
1010,nm0001242,Matt Frewer
1011,nm0001243,William Friedkin
1012,nm0001246,Dan Futterman
1013,nm0001247,Eva Gabor
1014,nm0001248,Zsa Zsa Gabor
1015,nm0001250,Charlotte Gainsbourg
1016,nm0001251,Peter Gallagher
1017,nm0001252,Vincent Gallo
1018,nm0001253,Mason Gamble
1019,nm0001254,James Gandolfini
1020,nm0001255,Victor Garber
1021,nm0001256,Greta Garbo
1022,nm0001257,Ava Gardner
1023,nm0001258,James Garner
1024,nm0001260,John Gavin
1025,nm0001262,Ben Gazzara
1026,nm0001263,Jason Gedrick
1027,nm0001264,Sarah Michelle Gellar
1028,nm0001265,Susan George
1029,nm0001267,Balthazar Getty
1030,nm0001268,Estelle Getty
1031,nm0001269,Cynthia Gibb
1032,nm0001270,Brian Gibson
1033,nm0001273,Lillian Gish
1034,nm0001274,Paul Michael Glaser
1035,nm0001276,Jackie Gleason
1036,nm0001277,Scott Glenn
1037,nm0001278,John Glover
1038,nm0001281,Bobcat Goldthwait
1039,nm0001282,Tony Goldwyn
1040,nm0001283,Louis Gossett Jr.
1041,nm0001284,Michael Gough
1042,nm0001285,Elliott Gould
1043,nm0001286,Elizabeth Gracen
1044,nm0001287,Heather Graham
1045,nm0001288,Kelsey Grammer
1046,nm0001289,Stewart Granger
1047,nm0001290,Richard E. Grant
1048,nm0001291,Rupert Graves
1049,nm0001292,Erin Gray
1050,nm0001293,Seth Green
1051,nm0001295,Graham Greene
1052,nm0001296,Lorne Greene
1053,nm0001297,Joel Grey
1054,nm0001301,Charles Grodin
1055,nm0001302,Christopher Guest
1056,nm0001303,Carla Gugino
1057,nm0001304,Fred Gwynne
1058,nm0001305,Lukas Haas
1059,nm0001306,Larry Hagman
1060,nm0001308,Alan Hale Jr.
1061,nm0001309,Anthony Michael Hall
1062,nm0001311,Philip Baker Hall
1063,nm0001313,George Hamilton
1064,nm0001315,Marcia Gay Harden
1065,nm0001316,Oliver Hardy
1066,nm0001317,Renny Harlin
1067,nm0001318,Jean Harlow
1068,nm0001319,Mark Harmon
1069,nm0001321,Richard Harris
1070,nm0001322,Rex Harrison
1071,nm0001323,Debbie Harry
1072,nm0001324,Ian Hart
1073,nm0001325,Hal Hartley
1074,nm0001326,Josh Hartnett
1075,nm0001328,Howard Hawks
1076,nm0001329,Nigel Hawthorne
1077,nm0001330,Sterling Hayden
1078,nm0001331,Todd Haynes
1079,nm0001332,Robert Hays
1080,nm0001333,Susan Hayward
1081,nm0001334,John Heard
1082,nm0001335,Tippi Hedren
1083,nm0001336,Van Heflin
1084,nm0001337,Katherine Heigl
1085,nm0001338,Brian Helgeland
1086,nm0001340,Katherine Helmond
1087,nm0001342,Jimi Hendrix
1088,nm0001344,Gregg Henry
1089,nm0001345,Jim Henson
1090,nm0001346,Edward Herrmann
1091,nm0001347,Barbara Hershey
1092,nm0001348,Werner Herzog
1093,nm0001349,Jennifer Love Hewitt
1094,nm0001350,Benny Hill
1095,nm0001351,George Roy Hill
1096,nm0001352,Terence Hill
1097,nm0001353,Walter Hill
1098,nm0001354,Ciarán Hinds
1099,nm0001355,Michael Hoffman
1100,nm0001357,Paul Hogan
1101,nm0001358,Hal Holbrook
1102,nm0001359,Sterling Holloway
1103,nm0001361,Tobe Hooper
1104,nm0001362,Bob Hope
1105,nm0001363,Jane Horrocks
1106,nm0001364,Bob Hoskins
1107,nm0001366,Leslie Howard
1108,nm0001367,C. Thomas Howell
1109,nm0001368,Ernie Hudson
1110,nm0001369,Rock Hudson
1111,nm0001370,Finola Hughes
1112,nm0001371,Tom Hulce
1113,nm0001372,Bonnie Hunt
1114,nm0001373,Linda Hunt
1115,nm0001374,Jeffrey Hunter
1116,nm0001375,Kim Hunter
1117,nm0001376,Isabelle Huppert
1118,nm0001377,Olivia Hussey
1119,nm0001378,Anjelica Huston
1120,nm0001379,John Huston
1121,nm0001380,Jim Hutton
1122,nm0001381,Lauren Hutton
1123,nm0001382,Peter Hyams
1124,nm0001383,David Hyde Pierce
1125,nm0001384,Ice-T
1126,nm0001385,Eric Idle
1127,nm0001388,Amy Irving
1128,nm0001390,Janet Jackson
1129,nm0001392,Peter Jackson
1130,nm0001393,Irène Jacob
1131,nm0001394,Derek Jacobi
1132,nm0001395,Richard Jaeckel
1133,nm0001396,Mick Jagger
1134,nm0001397,Brion James
1135,nm0001400,Michelle Johnson
1136,nm0001401,Angelina Jolie
1137,nm0001402,Terry Jones
1138,nm0001403,Neil Jordan
1139,nm0001404,Madeline Kahn
1140,nm0001406,Carol Kane
1141,nm0001408,Shekhar Kapur
1142,nm0001409,Tchéky Karyo
1143,nm0001410,Lawrence Kasdan
1144,nm0001411,William Katt
1145,nm0001412,Andy Kaufman
1146,nm0001414,Danny Kaye
1147,nm0001415,Elia Kazan
1148,nm0001416,Catherine Keener
1149,nm0001417,Brian Keith
1150,nm0001418,David Keith
1151,nm0001419,Sally Kellerman
1152,nm0001420,DeForest Kelley
1153,nm0001421,George Kennedy
1154,nm0001422,Persis Khambatta
1155,nm0001424,Udo Kier
1156,nm0001425,Krzysztof Kieslowski
1157,nm0001426,Ben Kingsley
1158,nm0001427,Greg Kinnear
1159,nm0001428,Klaus Kinski
1160,nm0001429,Takeshi Kitano
1161,nm0001430,Jack Klugman
1162,nm0001433,Yaphet Kotto
1163,nm0001434,Kris Kristofferson
1164,nm0001435,Lisa Kudrow
1165,nm0001436,Swoosie Kurtz
1166,nm0001437,Emir Kusturica
1167,nm0001438,Neil LaBute
1168,nm0001439,Anthony LaPaglia
1169,nm0001441,Christine Lahti
1170,nm0001443,Hedy Lamarr
1171,nm0001444,Lorenzo Lamas
1172,nm0001445,Martin Landau
1173,nm0001446,Michael Landon
1174,nm0001447,Nathan Lane
1175,nm0001448,Jessica Lange
1176,nm0001449,Frank Langella
1177,nm0001450,Angela Lansbury
1178,nm0001451,Queen Latifah
1179,nm0001452,Charles Laughton
1180,nm0001453,Piper Laurie
1181,nm0001454,Martin Lawrence
1182,nm0001456,Kelly LeBrock
1183,nm0001457,James Le Gros
1184,nm0001458,Cloris Leachman
1185,nm0001459,Denis Leary
1186,nm0001461,Virginie Ledoyen
1187,nm0001463,Janet Leigh
1188,nm0001464,Kay Lenz
1189,nm0001466,Sergio Leone
1190,nm0001467,Jared Leto
1191,nm0001469,Barry Levinson
1192,nm0001471,Jerry Lewis
1193,nm0001472,Jet Li
1194,nm0001473,Laura Linney
1195,nm0001475,John Lithgow
1196,nm0001476,Cleavon Little
1197,nm0001477,Robyn Lively
1198,nm0001478,June Lockhart
1199,nm0001479,Carole Lombard
1200,nm0001480,Shelley Long
1201,nm0001481,Tina Louise
1202,nm0001484,Jon Lovitz
1203,nm0001485,Myrna Loy
1204,nm0001486,Sidney Lumet
1205,nm0001487,John Lynch
1206,nm0001488,Kelly Lynch
1207,nm0001489,Paul Lynde
1208,nm0001490,Adrian Lyne
1209,nm0001491,Melanie Lynskey
1210,nm0001492,Kyle MacLachlan
1211,nm0001493,Peter MacNicol
1212,nm0001494,Ralph Macchio
1213,nm0001496,Amy Madigan
1214,nm0001497,Tobey Maguire
1215,nm0001500,Karl Malden
1216,nm0001501,Louis Malle
1217,nm0001502,Luis Mandoki
1218,nm0001503,Dinah Manoff
1219,nm0001505,Joe Mantegna
1220,nm0001507,Cheech Marin
1221,nm0001508,Penny Marshall
1222,nm0001509,Dean Martin
1223,nm0001510,Strother Martin
1224,nm0001511,Lee Marvin
1225,nm0001512,Mary Elizabeth Mastrantonio
1226,nm0001513,Tim Matheson
1227,nm0001514,Victor Mature
1228,nm0001515,Joseph Mazzello
1229,nm0001517,Catherine McCormack
1230,nm0001518,Dylan McDermott
1231,nm0001520,Christopher McDonald
1232,nm0001521,Mary McDonnell
1233,nm0001522,Roddy McDowall
1234,nm0001523,Natascha McElhone
1235,nm0001524,Paul McGann
1236,nm0001525,John C. McGinley
1237,nm0001526,Patrick McGoohan
1238,nm0001527,Elizabeth McGovern
1239,nm0001528,Don McKellar
1240,nm0001531,Kristy McNichol
1241,nm0001532,John McTiernan
1242,nm0001533,Meat Loaf
1243,nm0001534,Michelle Meyrink
1244,nm0001535,Dale Midkiff
1245,nm0001536,Toshirô Mifune
1246,nm0001537,Ray Milland
1247,nm0001538,Jonny Lee Miller
1248,nm0001539,Hayley Mills
1249,nm0001540,Rachel Miner
1250,nm0001541,Kylie Minogue
1251,nm0001543,Gretchen Mol
1252,nm0001544,Ricardo Montalban
1253,nm0001545,Dudley Moore
1254,nm0001546,Mary Tyler Moore
1255,nm0001547,Agnes Moorehead
1256,nm0001548,Rick Moranis
1257,nm0001549,Rita Moreno
1258,nm0001552,Pat Morita
1259,nm0001554,Errol Morris
1260,nm0001555,Rob Morrow
1261,nm0001556,David Morse
1262,nm0001557,Viggo Mortensen
1263,nm0001558,Mr. T
1264,nm0001559,Audie Murphy
1265,nm0001560,Ornella Muti
1266,nm0001561,Jim Nabors
1267,nm0001562,Kathy Najimy
1268,nm0001565,Mike Newell
1269,nm0001566,Mike Nichols
1270,nm0001567,Connie Nielsen
1271,nm0001569,Chuck Norris
1272,nm0001570,Edward Norton
1273,nm0001571,Kim Novak
1274,nm0001573,Catherine O'Hara
1275,nm0001574,Michael O'Keefe
1276,nm0001575,Tatum O'Neal
1277,nm0001576,Heather O'Rourke
1278,nm0001577,Maureen O'Sullivan
1279,nm0001578,Annette O'Toole
1280,nm0001579,Edward James Olmos
1281,nm0001581,Mary-Kate Olsen
1282,nm0001584,Miranda Otto
1283,nm0001587,Alan J. Pakula
1284,nm0001588,Jack Palance
1285,nm0001589,Michael Palin
1286,nm0001590,Chazz Palminteri
1287,nm0001592,Joe Pantoliano
1288,nm0001593,Anna Paquin
1289,nm0001594,Anne Parillaud
1290,nm0001595,Michael Paré
1291,nm0001596,Pier Paolo Pasolini
1292,nm0001597,Mandy Patinkin
1293,nm0001598,Robert Patrick
1294,nm0001599,Will Patton
1295,nm0001600,Adrian Paul
1296,nm0001601,David Paymer
1297,nm0001602,Guy Pearce
1298,nm0001603,Sam Peckinpah
1299,nm0001605,Amanda Peet
1300,nm0001606,Chris Penn
1301,nm0001608,Barry Pepper
1302,nm0001609,Rosie Perez
1303,nm0001610,Elizabeth Perkins
1304,nm0001612,Matthew Perry
1305,nm0001616,Mekhi Phifer
1306,nm0001617,Lou Diamond Phillips
1307,nm0001618,Joaquin Phoenix
1308,nm0001619,Summer Phoenix
1309,nm0001621,Bronson Pinchot
1310,nm0001622,Danny Pintauro
1311,nm0001624,Oliver Platt
1312,nm0001626,Christopher Plummer
1313,nm0001627,Sidney Poitier
1314,nm0001628,Sydney Pollack
1315,nm0001629,Kevin Pollak
1316,nm0001631,Sarah Polley
1317,nm0001632,Teri Polo
1318,nm0001634,CCH Pounder
1319,nm0001635,William Powell
1320,nm0001637,Vincent Price
1321,nm0001638,Jürgen Prochnow
1322,nm0001639,Alex Proyas
1323,nm0001640,Richard Pryor
1324,nm0001641,Vincent Perez
1325,nm0001642,Randy Quaid
1326,nm0001643,Linnea Quigley
1327,nm0001644,Aidan Quinn
1328,nm0001647,Claude Rains
1329,nm0001648,Charlotte Rampling
1330,nm0001650,Michael Rapaport
1331,nm0001651,Basil Rathbone
1332,nm0001653,Stephen Rea
1333,nm0001654,Ronald Reagan
1334,nm0001655,Lynn Redgrave
1335,nm0001656,Donna Reed
1336,nm0001657,Oliver Reed
1337,nm0001659,Christopher Reeve
1338,nm0001660,George Reeves
1339,nm0001661,Rob Reiner
1340,nm0001662,Judge Reinhold
1341,nm0001664,James Remar
1342,nm0001665,Lee Remick
1343,nm0001666,Debbie Reynolds
1344,nm0001667,Jonathan Rhys Meyers
1345,nm0001668,Kim Richards
1346,nm0001669,Miranda Richardson
1347,nm0001671,Diana Rigg
1348,nm0001673,Jason Robards
1349,nm0001674,Chris Rock
1350,nm0001675,Robert Rodriguez
1351,nm0001676,Nicolas Roeg
1352,nm0001677,Ginger Rogers
1353,nm0001678,Roy Rogers
1354,nm0001679,Mark Rolston
1355,nm0001680,Robert Romanus
1356,nm0001681,George A. Romero
1357,nm0001682,Mickey Rooney
1358,nm0001684,Katharine Ross
1359,nm0001687,Gena Rowlands
1360,nm0001691,Geoffrey Rush
1361,nm0001692,Ken Russell
1362,nm0001693,Eva Marie Saint
1363,nm0001694,Meredith Salenger
1364,nm0001695,George Sanders
1365,nm0001696,Julian Sands
1366,nm0001697,Chris Sarandon
1367,nm0001698,John Savage
1368,nm0001699,Telly Savalas
1369,nm0001701,Devon Sawa
1370,nm0001702,Roy Scheider
1371,nm0001703,Maximilian Schell
1372,nm0001705,Rob Schneider
1373,nm0001706,Michael Schoeffling
1374,nm0001707,Paul Schrader
1375,nm0001708,Joel Schumacher
1376,nm0001709,Til Schweiger
1377,nm0001710,David Schwimmer
1378,nm0001711,Annabella Sciorra
1379,nm0001713,Izabella Scorupco
1380,nm0001714,Campbell Scott
1381,nm0001715,George C. Scott
1382,nm0001716,Tony Scott
1383,nm0001718,Kyra Sedgwick
1384,nm0001719,George Segal
1385,nm0001721,Chloë Sevigny
1386,nm0001722,Rufus Sewell
1387,nm0001723,Tom Shadyac
1388,nm0001724,Tony Shalhoub
1389,nm0001725,Omar Sharif
1390,nm0001726,Helen Shaver
1391,nm0001727,Robert Shaw
1392,nm0001728,Wallace Shawn
1393,nm0001729,Craig Sheffer
1394,nm0001730,Deborah Shelton
1395,nm0001731,Sam Shepard
1396,nm0001732,Cybill Shepherd
1397,nm0001735,Talia Shire
1398,nm0001736,Pauly Shore
1399,nm0001737,Martin Short
1400,nm0001738,Jonathan Silverman
1401,nm0001739,Jean Simmons
1402,nm0001741,Bryan Singer
1403,nm0001742,Lori Singer
1404,nm0001743,Marc Singer
1405,nm0001744,Tom Sizemore
1406,nm0001745,Stellan Skarsgård
1407,nm0001747,Charles Martin Smith
1408,nm0001748,Kurtwood Smith
1409,nm0001749,Maggie Smith
1410,nm0001750,Madolyn Smith Osborne
1411,nm0001752,Steven Soderbergh
1412,nm0001754,Todd Solondz
1413,nm0001756,Barry Sonnenfeld
1414,nm0001757,Kevin Sorbo
1415,nm0001758,Timothy Spall
1416,nm0001759,Vincent Spano
1417,nm0001761,Jerry Springer
1418,nm0001762,Jill St. John
1419,nm0001763,Nick Stahl
1420,nm0001765,Harry Dean Stanton
1421,nm0001766,Barbara Stanwyck
1422,nm0001767,Imelda Staunton
1423,nm0001768,Rod Steiger
1424,nm0001770,Fisher Stevens
1425,nm0001771,Stella Stevens
1426,nm0001772,Patrick Stewart
1427,nm0001773,David Ogden Stiers
1428,nm0001774,Ben Stiller
1429,nm0001775,Whit Stillman
1430,nm0001776,Sting
1431,nm0001777,Dean Stockwell
1432,nm0001780,Peter Stormare
1433,nm0001782,Susan Strasberg
1434,nm0001784,Gloria Stuart
1435,nm0001787,Jeffrey Tambor
1436,nm0001788,Jessica Tandy
1437,nm0001789,Andrei Tarkovsky
1438,nm0001790,Sharon Tate
1439,nm0001791,Robert Taylor
1440,nm0001792,Rod Taylor
1441,nm0001794,Henry Thomas
1442,nm0001796,Richard Thomas
1443,nm0001800,Rip Torn
1444,nm0001801,Robert Towne
1445,nm0001803,Danny Trejo
1446,nm0001804,Stanley Tucci
1447,nm0001805,Lana Turner
1448,nm0001806,John Turturro
1449,nm0001807,Cicely Tyson
1450,nm0001808,Tracey Ullman
1451,nm0001809,Jay Underwood
1452,nm0001810,Robert Urich
1453,nm0001811,Peter Ustinov
1454,nm0001812,Lee Van Cleef
1455,nm0001813,Dick Van Dyke
1456,nm0001814,Gus Van Sant
1457,nm0001816,Robert Vaughn
1458,nm0001821,Jan-Michael Vincent
1459,nm0001822,Robert Wagner
1460,nm0001823,Tom Waits
1461,nm0001826,M. Emmet Walsh
1462,nm0001827,Ray Walston
1463,nm0001828,Melora Walters
1464,nm0001829,Rachel Ward
1465,nm0001830,Sophie Ward
1466,nm0001831,David Warner
1467,nm0001832,Sam Waterston
1468,nm0001833,Emily Watson
1469,nm0001834,Damon Wayans
1470,nm0001835,Carl Weathers
1471,nm0001837,Peter Weir
1472,nm0001838,Rachel Weisz
1473,nm0001839,Tuesday Weld
1474,nm0001841,George Wendt
1475,nm0001842,Adam West
1476,nm0001843,James Whale
1477,nm0001844,Frank Whaley
1478,nm0001845,Forest Whitaker
1479,nm0001847,Richard Widmark
1480,nm0001848,Dianne Wiest
1481,nm0001850,Billy Dee Williams
1482,nm0001851,JoBeth Williams
1483,nm0001852,Treat Williams
1484,nm0001853,Vanessa Williams
1485,nm0001854,Rita Wilson
1486,nm0001855,Thomas F. Wilson
1487,nm0001856,Oprah Winfrey
1488,nm0001857,Henry Winkler
1489,nm0001858,Mare Winningham
1490,nm0001859,Shelley Winters
1491,nm0001860,Alicia Witt
1492,nm0001862,Mary Woronov
1493,nm0001868,Michael York
1494,nm0001870,Robert Young
1495,nm0001871,Pia Zadora
1496,nm0001872,Steve Zahn
1497,nm0001873,Steven Zaillian
1498,nm0001874,Franco Zeffirelli
1499,nm0001875,Anthony Zerbe
1500,nm0001876,Catherine Zeta-Jones
1501,nm0001878,David Zucker
1502,nm0001879,Daphne Zuniga
1503,nm0001880,Edward Zwick
1504,nm0001881,Maryam d'Abo
1505,nm0001882,Olivia d'Abo
1506,nm0001884,Max von Sydow
1507,nm0001885,Lars von Trier
1508,nm0001886,Howard Ross
1509,nm0001887,Paul Brickman
1510,nm0001888,Robert Douglas
1511,nm0001889,Charles Hawtrey
1512,nm0001890,Hugh Herbert
1513,nm0001891,Anthony Higgins
1514,nm0001893,John Archer
1515,nm0001895,Glenn Miller
1516,nm0001901,Chantal Akerman
1517,nm0001902,Edward Albert
1518,nm0001903,Norma Aleandro
1519,nm0001904,Corey Allen
1520,nm0001905,Yves Allégret
1521,nm0001906,Kirk Alyn
1522,nm0001915,Emile Ardolino
1523,nm0001916,Arletty
1524,nm0001918,Louis Armstrong
1525,nm0001919,Peggy Ashcroft
1526,nm0001922,Jean-Pierre Aumont
1527,nm0001923,Margaret Avery
1528,nm0001924,Hoyt Axton
1529,nm0001928,Roy Ward Baker
1530,nm0001929,Josiane Balasko
1531,nm0001931,Binnie Barnes
